# SCORE, ['threshold', 'gamma', 'SPV', 'driftVar', 'noiseCoeff', 'growth']
392022.23704   0.96536   1.13730   0.01054   0.00205   0.11669  11.93952
  90.40771   0.01065   0.02455   0.00019   0.00004   0.00125   0.04516
