# SCORE, ['threshold', 'gamma', 'SPV', 'driftVar', 'noiseCoeff']
390435.18427   0.05077   0.11687   0.03457   0.11882   0.01535
  26.94616   0.00020   0.00197   0.00032   0.00107   0.00021
