# SCORE, ['threshold', 'gamma', 'SPV', 'driftVar', 'noiseCoeff', 'growth']
390011.17341   0.20153   0.32211   0.03024   0.00047   0.05990   3.23045
  14.00857   0.00035   0.00668   0.00022   0.00001   0.00064   0.03898
