# SCORE, ['threshold', 'gamma', 'SPV', 'driftVar', 'noiseCoeff', 'growth']
389012.22439   0.18322   0.57175   0.07228   0.07562   0.09933   2.57135
  11.13550   0.00098   0.00438   0.00073   0.00053   0.00046   0.02071
