# SCORE, ['threshold', 'gamma', 'SPV', 'driftVar', 'noiseCoeff']
477169.92147   0.10974   0.02845   0.00018   0.29337   0.00443
1012.59340   0.00355   0.00034   0.00000   0.00461   0.00013
