# SCORE, ['threshold', 'gamma', 'SPV', 'driftVar', 'noiseCoeff']
391764.96009   0.27352   0.14598   0.00056   0.00217   0.14485
  52.79875   0.00191   0.00185   0.00001   0.00002   0.00150
