# SCORE, ['threshold', 'gamma', 'SPV', 'driftVar', 'noiseCoeff', 'decay']
388704.00096   0.23563   0.56777   0.00022   0.04229   0.18780  -2.76519
  10.66725   0.00079   0.00163   0.00000   0.00088   0.00045   0.02094
