# SCORE, ['threshold', 'gamma', 'SPV', 'driftVar', 'noiseCoeff', 'growth']
367282.43036   0.10422   0.48160   0.01871   0.04783   0.00073   0.01528
  14.95966   0.00021   0.00933   0.00020   0.00064   0.00002   0.00020
